epaid,facility_name,company,addr,city,state,zip,lat,lng,nh3_lbs,locations,accidents,latest_receipt_date,naics,territory,contact_name,contact_phone,contact_email
100000173812,Westbrook Energy Center,Calpine O&M Company,60 Eisenhower Drive,Westbrook,ME,4098,43.657583,-70.375056,88000.0,1,0,2023-09-18,221112,Micah,,,
100000162352,Bruning Grain & Feed - Bruning,"Bruning Grain & Feed Co., Inc.",417 West Railway,Bruning,NE,68322,40.331976,-97.569034,620000.0,1,0,2024-05-14,42491,Brian,,,
100000173965,STORE Capital,Store Capital,40 Herman Melville Blvd,New Bedford,MA,2740,41.640066,-70.923529,26332.0,1,0,2022-08-31,31171,Micah,,,
100000174045,Bimbo Bakehouse,Grupo Bimbo,1955 Blue Hills Drive,Roanoke,VA,24012,37.307728,-79.906757,49000.0,1,0,2023-07-06,311812,Micah,,,
100000174063,Bridor,Bridor,2260 Industrial Way,Vineland,NJ,8360,39.515134,-75.065652,77784.0,1,0,2025-03-18,31181,Micah,,,
100000162414,"Greater Omaha Packing Co., Inc.",Henry Davis,3001 L Street,Omaha,NE,68107,41.212111,-95.958611,66000.0,1,0,2025-05-05,49312,Brian,,,
100000174214,"WASHITA FERTILIZER COMPANY, INC.",Brett Morris,1749 W. Highway 277,NINNEKAH,OK,73067,34.953556,-97.962139,75000.0,1,0,2025-10-06,11199,Micah,,,
100000174367,Suzanna's Kitchen III,Suzanna'S Kitchen Iii,425 Horizon Drive,Suwanee,GA,30024,34.033599,-84.030774,70000.0,1,0,2023-09-11,31141,Micah,,,
100000178229,"Springerton, IL",Timac Agro Usa Inc,2198 US Highway 45,Springerton,IL,62887,38.196996,-88.350362,1200000.0,1,0,2024-06-03,42491,Brian,,,
100000178924,"Holland Energy, LLC.",Wabash Valley Power Assoication,2061 East 000 North Road,Beecher City,IL,62414,39.2236,-88.7586,54350.0,1,0,2022-06-08,221112,Brian,,,
100000162897,"Stateline Ag Enterprises, Inc.","Stateline Ag Enterprises, Inc.",64016 705 Road,Dawson,NE,68337,40.044278,-95.820278,1169215.0,1,0,2025-04-08,42491,Brian,,,
100000182731,"Land O'Frost, Inc.","Land O'Frost, Inc",16850 Chicago Ave.,Lansing,IL,60438,41.588395,-87.545601,16000.0,1,0,2023-07-27,311612,Brian,,,
100000183623,"Serven Fertilizer, Inc","Serven Fertilizer, Inc.",22421 IL. Hwy. 41,Prairie City,IL,61470,40.60618,-90.464638,119629.0,1,0,2025-12-12,11511,Brian,,,
100000183632,"Stampede Meat, Inc.",Brock Furlong,7351 South 78th Avenue,Bridgeview,IL,60455,41.7583333,-87.811111,20800.0,1,0,2023-09-25,311612,Brian,,,
100000184203,"Hostess Brands, LLC - Chicago",Rafael Perez-Fierro,2035 N Narragansett Ave,Chicago,IL,60639,41.91746,-87.784562,18000.0,1,0,2018-11-16,31181 • 311812,Brian,,,
100000174456,Farmers Anhydrous,Wayne Pietzsch,County Road 612,Hamilton,TX,76531,31.696389,-98.269167,60000.0,1,0,2001-02-22,115112,Micah,,,
100000174713,"Lactalis US Yogurt, Inc.",Lactalis Us Holdings,10 Burton Drive,Londonderry,NH,3053,42.907405,-71.423429,15700.0,1,0,2022-04-08,31151,Micah,,,
100000174848,"Martinek Grain & Bins, Inc.",Donnie Martinek,602 W. Main,Gunter,TX,75058,33.4485,-96.749516,40000.0,1,0,2021-04-23,325314,Micah,,,
100000175017,Lost Pines 1 Power Plant,Gentex Power Corp.,256 Power Plant Road,Bastrop,TX,78602,30.147778,-97.271389,128000.0,1,0,2023-01-11,22111,Micah,,,
100000175632,"Sellers Grain Company, Inc., Meridian","Sellers Grain Company, Inc., Hamilton",808 Depot,Meridian,TX,76665,31.921583,-97.634972,40000.0,1,0,2001-05-21,325314,Micah,,,
100000175678,"Wegmans Food Markets, Inc. Fresh Foods Facility","Wegmans Food Markets, Inc",300 Wegmans Market Street,Rochester,NY,14624,43.121018,-77.69967,16000.0,1,0,2023-06-15,49312,Micah,,,
100000175696,Magic Valley Generation,"Calpine Construction Finance Company, Lp",3333 N. McColl Road,Edinburg,TX,78541,26.3406,-98.19152,98880.0,1,0,2021-06-10,221112,Micah,,,
100000175712,Van Buskirk Fertilizer,Lyndal Van Buskirk,501 South 9th Street,Ringling,OK,73456,34.174186,-97.58673,93000.0,1,0,2024-05-24,42491,Micah,,,
100000164252,"Creston Fertilizer Co., Inc.",Wm. Oeltgen,401  1st Street,Creston,NE,68633,41.711389,-97.363333,620700.0,1,0,2021-04-19,42491,Brian,,,
